,Finish,Team,Age,Sex,Year,og_name,Squad,Club,Tie
28,28,THUNDER,18,Girls,2018,THUNDER BLACK,A,THUNDER,0.0
29,29,TEAM VEGA WATER POLO,18,Girls,2018,TEAM VEGAS WATER POLO,A,VEGA,0.0
30,30,KEARN,18,Girls,2018,KEARNS,A,KEARN,0.0
31,31,NORTHWEST,18,Girls,2018,NORTHWEST,A,NORTHWEST,0.0
32,32,BIG VALLEY,18,Girls,2018,BIG VALLEY,A,BIG VALLEY,0.0
33,33,SB 805,18,Girls,2018,SB 805 B,B,SB 805,0.0
34,34,RIPTIDE,18,Girls,2018,RIPTIDES,A,RIPTIDE,0.0
35,35,AMERICAN RIVER,18,Girls,2018,AMERICAN RIVER,A,AMERICAN RIVER,0.0
36,36,MOOSE,18,Girls,2018,MOOSE ORANGE,A,MOOSE,0.0
37,37,UTAH PREMIER,18,Girls,2018,UTAH PREMIER,A,UTAH PREMIER,0.0
38,38,EXETER,18,Girls,2018,EXETER,A,EXETER,0.0
39,39,TUALATIN HILL,18,Girls,2018,TUALATIN HILLS,A,TUALATIN HILL,0.0
40,40,PUGET SOUND POLO,18,Girls,2018,PUGET SOUND POLO,A,PUGET SOUND,0.0
41,41,EMPIRE,18,Girls,2018,EMPIRE,A,EMPIRE,0.0
42,42,ROYAL 559,18,Girls,2018,ROYAL 559 B,B,ROYAL 559,0.0
43,43,NIPC,18,Girls,2018,NIPC,A,NIPC,0.0
44,44,SOUTH COUNTY HERRIMAN POLO,18,Girls,2018,SOUTH COUNTY HERRIMAN POLO,A,SOUTH COUNTY HERRIMAN,0.0
45,45,CFWPC,18,Girls,2018,CFWPC,A,CFWPC,0.0
46,46,DYNAMO,18,Girls,2018,DYNAMO,A,DYNAMO,0.0
47,47,VIPER PIGEON,18,Girls,2018,VIPER PIGEON GREEN,A,VIPER PIGEON,0.0
48,48,SPARTAN,18,Girls,2018,SPARTAN,A,SPARTAN,0.0
51,49,SOUTH COAST,18,Girls,2018,SOUTH COAST,A,SOUTH COAST,0.0
52,50,FOOTHILL,18,Girls,2018,FOOTHILL,A,FOOTHILL,0.0
53,51,SOCAL,18,Girls,2018,SOCAL GOLD B,B,SOCAL,0.0
54,52,SC TRITON,18,Girls,2018,SC TRITONS,A,SC TRITON,0.0
55,53,CORONADO,18,Girls,2018,CORONADO,A,CORONADO,0.0
56,54,LA PREMIER,18,Girls,2018,LA PREMIER,A,LA PREMIER,0.0
57,55,SET,18,Girls,2018,SET PINK C,C,SET,0.0
58,56,PV,18,Girls,2018,P.V.,A,PV,0.0
59,57,SHAQ,18,Girls,2018,SHAQ,A,SHAQ,0.0
60,58,ARROYO GRANDE,18,Girls,2018,ARROYO GRANDE,A,ARROYO GRANDE,0.0
61,59,SAN DIEGO SHORE,18,Girls,2018,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
62,60,CDM AQUATIC,18,Girls,2018,CDM AQUATICS WHITE B,B,CDM,0.0
63,61,SOUTHERN,18,Girls,2018,SOUTHERN,A,SOUTHERN,0.0
64,62,RIVERSIDE WATER POLO,18,Girls,2018,RIVERSIDE WATER POLO,A,RIVERSIDE,0.0
65,63,CHAWP,18,Girls,2018,CHAWP BLUE,A,CHAWP,0.0
66,64,HUNTINGTON BEACH,18,Girls,2018,HUNTINGTON BEACH BLUE B,B,HUNTINGTON BEACH,0.0
67,65,NORTHERN CALIFORNIA AQUATIC,18,Girls,2018,NORTHERN CALIFORNIAAQUATICS,A,NORTHERN CALIFORNIA,0.0
68,66,SANTA CLARA SC,18,Girls,2018,SANTA CLARA SC,A,SANTA CLARA SC,0.0
69,67,OHANA,18,Girls,2018,OHANA,A,OHANA,0.0
70,68,SACRAMENTO,18,Girls,2018,SACRAMENTO,A,SACRAMENTO,0.0
71,69,BURLINGAME,18,Girls,2018,BURLINGAME,A,BURLINGAME,0.0
72,70,PRAETORIAN,18,Girls,2018,PRAETORIAN,A,PRAETORIAN,0.0
73,71,NORTH SAN DIEGO STAR,18,Girls,2018,NORTH SAN DIEGO STARS,A,NORTH SAN DIEGO STAR,0.0
74,72,680,18,Girls,2018,680 B,B,680,0.0
75,73,ADMIRAL,18,Girls,2018,ADMIRAL,A,ADMIRAL,0.0
76,74,SOCAL,18,Girls,2018,SOCAL WHITE C,C,SOCAL,0.0
77,75,CHELSEA PIER,18,Girls,2018,CHELSEA PIERS,A,CHELSEA PIER,0.0
78,76,CAL REPUBLIC,18,Girls,2018,CAL REPUBLIC,A,CAL REPUBLIC,0.0
79,77,ORCUTT,18,Girls,2018,ORCUTT,A,ORCUTT,0.0
80,78,SJ ALAMEDA,18,Girls,2018,SJ ALAMEDA,A,SJ ALAMEDA,0.0
81,79,CHICAGO PARK DISTRICT,18,Girls,2018,CHICAGO PARKS DISTRICT,A,CHICAGO PARK DISTRICT,0.0
82,80,NARROW,18,Girls,2018,NARROWS,A,NARROW,0.0
83,81,CHEHALEM,18,Girls,2018,CHEHALEM,A,CHEHALEM,0.0
84,82,YETI WATER POLO,18,Girls,2018,YETI WATER POLO,A,YETI,0.0
85,83,SOUTHSIDE,18,Girls,2018,SOUTHSIDE,A,SOUTHSIDE,0.0
86,84,ASA,18,Girls,2018,ASA,A,ASA,0.0
87,85,WOLVERINE,18,Girls,2018,WOLVERINE,A,WOLVERINE,0.0
88,86,SOAC,18,Girls,2018,SOAC,A,SOAC,0.0
89,87,WEST VALLEY,18,Girls,2018,WEST VALLEY,A,WEST VALLEY,0.0
90,88,LONGHORN,18,Girls,2018,LONGHORN,A,LONGHORN,0.0
91,89,BEND,18,Girls,2018,BEND,A,BEND,0.0
92,90,THUNDER,18,Girls,2018,THUNDER SILVER,A,THUNDER,0.0
93,91,MODESTOSTANISLAU,18,Girls,2018,MODESTO/STANISLAUS,A,MODESTOSTANISLAU,0.0
94,92,MOOSE,18,Girls,2018,MOOSE BLUE B,B,MOOSE,0.0
95,93,CONQUEROR,18,Girls,2018,CONQUEROR,A,CONQUEROR,0.0
96,94,WILAMETTE,18,Girls,2018,WILAMETTE,A,WILAMETTE,0.0
97,95,ROGUE,18,Girls,2018,ROGUE,A,ROGUE,0.0
98,96,PACIFIC,18,Girls,2018,PACIFIC B,B,PACIFIC,0.0
1,1,VANGUARD,12,Boys,2018,VANGUARD BLUE A,A,VANGUARD,0.0
2,2,NEWPORT BEACH,12,Boys,2018,NEWPORT BEACH A,A,NEWPORT BEACH,0.0
3,3,SD SHORE,12,Boys,2018,SD SHORES,A,SD SHORE,0.0
4,4,ROSE BOWL,12,Boys,2018,ROSE BOWL,A,ROSE BOWL,0.0
5,5,OCWPC,12,Boys,2018,OCWPC A,A,OCWPC,0.0
6,6,STANFORD,12,Boys,2018,STANFORD,A,STANFORD,0.0
7,7,DEL MAR,12,Boys,2018,DEL MAR A,A,DEL MAR,0.0
8,8,LA PREMIER,12,Boys,2018,LA PREMIER A,A,LA PREMIER,0.0
9,9,FOOTHILL,12,Boys,2018,FOOTHILL A,A,FOOTHILL,0.0
10,10,UNITED,12,Boys,2018,UNITED,A,UNITED,0.0
11,11,BACK BAY,12,Boys,2018,BACK BAY,A,BACK BAY,0.0
12,12,HUNTINGTON BEACH WPC,12,Boys,2018,HUNTINGTON BEACH WPC,A,HUNTINGTON BEACH,0.0
13,13,SOCAL,12,Boys,2018,SOCAL BLACK A,A,SOCAL,0.0
14,14,GREENWICH,12,Boys,2018,GREENWICH A,A,GREENWICH,0.0
15,15,CC UNITED,12,Boys,2018,CC UNITED A,A,CC UNITED,0.0
16,16,COMMERCE,12,Boys,2018,COMMERCE,A,COMMERCE,0.0
17,17,680,12,Boys,2018,680 A,A,680,0.0
18,18,PRIDE,12,Boys,2018,PRIDE,A,PRIDE,0.0
19,19,SHAQ,12,Boys,2018,SHAQ,A,SHAQ,0.0
20,20,STAR STRIPE,12,Boys,2018,STARS AND STRIPES,A,STAR STRIPE,0.0
21,21,LAGUNA BEACH,12,Boys,2018,LAGUNA BEACH,A,LAGUNA BEACH,0.0
22,22,LAMORINDA,12,Boys,2018,LAMORINDA A,A,LAMORINDA,0.0
23,23,TROJAN,12,Boys,2018,TROJAN A,A,TROJAN,0.0
24,24,SV OUTLAW,12,Boys,2018,SV OUTLAW,A,SV OUTLAW,0.0
25,25,SBU,12,Boys,2018,SBU A,A,SBU,0.0
26,26,AMERICAN RIVER,12,Boys,2018,AMERICAN RIVER,A,AMERICAN RIVER,0.0
27,27,SHORE AQUATIC,12,Boys,2018,SHORE AQUATICS,A,SHORE,0.0
28,28,SOUTHSIDE,12,Boys,2018,SOUTHSIDE,A,SOUTHSIDE,0.0
29,29,LA JOLLA,12,Boys,2018,LA JOLLA,A,LA JOLLA,0.0
30,30,PV,12,Boys,2018,P.V. A,A,PV,0.0
31,31,CHELSEA PIER,12,Boys,2018,CHELSEA PIERS,A,CHELSEA PIER,0.0
32,32,ORWP,12,Boys,2018,ORWP,A,ORWP,0.0
33,33,IRVINE KAHUNA,12,Boys,2018,IRVINE KAHUNA,A,IRVINE KAHUNA,0.0
34,34,NORTHWOOD,12,Boys,2018,NORTHWOOD,A,NORTHWOOD,0.0
35,35,DAVI,12,Boys,2018,DAVIS,A,DAVI,0.0
36,36,GREENWICH,12,Boys,2018,GREENWICH B,B,GREENWICH,0.0
37,37,SANTA CRUZ WAXEM,12,Boys,2018,SANTA CRUZ WAXEM,A,SANTA CRUZ WAXEM,0.0
38,38,NORTH SAN DIEGO STAR,12,Boys,2018,NORTH SAN DIEGO STARS,A,NORTH SAN DIEGO STAR,0.0
39,39,BAKERSFIELD,12,Boys,2018,BAKERSFIELD,A,BAKERSFIELD,0.0
40,40,CARLSBAD,12,Boys,2018,CARLSBAD,A,CARLSBAD,0.0
41,41,680,12,Boys,2018,680 B,B,680,0.0
42,42,ROCKY MOUNTAIN NEPTUNE,12,Boys,2018,ROCKY MOUNTAIN NEPTUNES,A,ROCKY MOUNTAIN NEPTUNE,0.0
43,43,RAIN CITY,12,Boys,2018,RAIN CITY,A,RAIN CITY,0.0
44,44,CC UNITED,12,Boys,2018,CC UNITED B,B,CC UNITED,0.0
45,45,ROYAL 559,12,Boys,2018,ROYAL 559,A,ROYAL 559,0.0
46,46,TRIDENT,12,Boys,2018,TRIDENT,A,TRIDENT,0.0
47,47,OREGON EMPIRE,12,Boys,2018,OREGON EMPIRE,A,OREGON EMPIRE,0.0
48,48,MOUNTAIN PREMIER,12,Boys,2018,MOUNTAIN PREMIER,A,MOUNTAIN PREMIER,0.0
51,49,POWER,12,Boys,2018,POWER,A,POWER,0.0
52,50,SC TRITON,12,Boys,2018,SC TRITONS,A,SC TRITON,0.0
53,51,CMAC,12,Boys,2018,CMAC,A,CMAC,0.0
54,52,SJ EXPRES,12,Boys,2018,SJ EXPRESS,A,SJ EXPRES,0.0
55,53,MENLO PARK,12,Boys,2018,MENLO PARK,A,MENLO PARK,0.0
56,54,SB PREMIER,12,Boys,2018,SB PREMIER A,A,SB PREMIER,0.0
57,55,WESTSIDE,12,Boys,2018,WESTSIDE,A,WESTSIDE,0.0
58,56,SOCAL,12,Boys,2018,SOCAL GOLD B,B,SOCAL,0.0
59,57,COAST,12,Boys,2018,GOLD COAST,A,COAST,0.0
60,58,SOUTH COAST,12,Boys,2018,SOUTH COAST A,A,SOUTH COAST,0.0
61,59,SJWPF,12,Boys,2018,SJWPF,A,SJWPF,0.0
62,60,VANGUARD,12,Boys,2018,VANGUARD B,B,VANGUARD,0.0
63,61,ALLIANCE,12,Boys,2018,ALLIANCE,A,ALLIANCE,0.0
64,62,THUNDER,12,Boys,2018,THUNDER BLACK,A,THUNDER,0.0
65,63,ADMIRAL,12,Boys,2018,ADMIRAL,A,ADMIRAL,0.0
66,64,POWAY,12,Boys,2018,POWAY,A,POWAY,0.0
67,65,MID VALLEY,12,Boys,2018,MID VALLEY,A,MID VALLEY,0.0
68,66,TPC,12,Boys,2018,TPC,A,TPC,0.0
69,67,NCA,12,Boys,2018,NCA,A,NCA,0.0
70,68,ONE WAY,12,Boys,2018,ONE WAY,A,ONE WAY,0.0
71,69,NAVY,12,Boys,2018,NAVY,A,NAVY,0.0
72,70,DEL MAR,12,Boys,2018,DEL MAR B,B,DEL MAR,0.0
73,71,LONGHORN,12,Boys,2018,LONGHORN,A,LONGHORN,0.0
74,72,680,12,Boys,2018,680 C,C,680,0.0
75,73,LAMORINDA,12,Boys,2018,LAMORINDA B,B,LAMORINDA,0.0
76,74,SOVA,12,Boys,2018,SOVA,A,SOVA,0.0
1,1,SET,16,Girls,2018,SET,A,SET,0.0
2,2,SB 805,16,Girls,2018,SB 805 A,A,SB 805,0.0
3,3,ROSE BOWL,16,Girls,2018,ROSE BOWL RED A,A,ROSE BOWL,0.0
4,4,COMMERCE,16,Girls,2018,COMMERCE A,A,COMMERCE,0.0
5,5,DIABLO ALLIANCE,16,Girls,2018,DIABLO ALLIANCE A,A,DIABLO ALLIANCE,0.0
6,6,HUNTINGTON BEACH,16,Girls,2018,HUNTINGTON BEACH ORANGE A,A,HUNTINGTON BEACH,0.0
7,7,SOCAL,16,Girls,2018,SOCAL BLACK A,A,SOCAL,0.0
8,8,SET,16,Girls,2018,SET PINK B,B,SET,0.0
9,9,STANFORD,16,Girls,2018,STANFORD A,A,STANFORD,0.0
10,10,680,16,Girls,2018,680 A,A,680,0.0
11,11,SAN DIEGO SHORE,16,Girls,2018,SAN DIEGO SHORES A,A,SAN DIEGO SHORE,0.0
12,12,AMERICAN RIVER,16,Girls,2018,AMERICAN RIVER A,A,AMERICAN RIVER,0.0
13,13,LAMORINDA,16,Girls,2018,LAMORINDA A,A,LAMORINDA,0.0
14,14,SOUTH COAST,16,Girls,2018,SOUTH COAST RED,A,SOUTH COAST,0.0
15,15,CARLSBAD,16,Girls,2018,CARLSBAD,A,CARLSBAD,0.0
16,16,ROSE BOWL,16,Girls,2018,ROSE BOWL BLACK B,B,ROSE BOWL,0.0
17,17,TIMBERWOLVE,16,Girls,2018,TIMBERWOLVES,A,TIMBERWOLVE,0.0
18,18,CHAWP,16,Girls,2018,CHAWP WHITE A,A,CHAWP,0.0
19,19,NEWPORT BEACH WATER POLO,16,Girls,2018,NEWPORT BEACH WATER POLO,A,NEWPORT BEACH,0.0
20,20,ROYAL 559,16,Girls,2018,ROYAL 559,A,ROYAL 559,0.0
21,21,ELITE WATER POLO,16,Girls,2018,ELITE WATER POLO,A,ELITE,0.0
22,22,GREENWICH,16,Girls,2018,GREENWICH,A,GREENWICH,0.0
23,23,COMMERCE,16,Girls,2018,COMMERCE B,B,COMMERCE,0.0
24,24,DAVI,16,Girls,2018,DAVIS,A,DAVI,0.0
25,25,SB 805,16,Girls,2018,SB 805 B,B,SB 805,0.0
26,26,PUGET SOUND,16,Girls,2018,PUGET SOUND,A,PUGET SOUND,0.0
27,27,SACRAMENTO,16,Girls,2018,SACRAMENTO,A,SACRAMENTO,0.0
28,28,VIPER PIGEON,16,Girls,2018,VIPER PIGEON GREEN,A,VIPER PIGEON,0.0
29,29,SAN DIEGO SHORE,16,Girls,2018,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
30,30,BIG VALLEY,16,Girls,2018,BIG VALLEY A,A,BIG VALLEY,0.0
31,31,FLO WATER POLO,16,Girls,2018,FLO WATER POLO,A,FLO,0.0
32,32,OC RIPTIDE,16,Girls,2018,OC RIPTIDE,A,OC RIPTIDE,0.0
33,33,WEST VALLEY,16,Girls,2018,WEST VALLEY,A,WEST VALLEY,0.0
34,34,STANFORD,16,Girls,2018,STANFORD B,B,STANFORD,0.0
35,35,THUNDER,16,Girls,2018,THUNDER BLACK,A,THUNDER,0.0
36,36,KEARN,16,Girls,2018,KEARNS,A,KEARN,0.0
37,37,RAIDER,16,Girls,2018,RAIDER,A,RAIDER,0.0
38,38,UTAH PREMIER,16,Girls,2018,UTAH PREMIER,A,UTAH PREMIER,0.0
39,39,RIPTIDE,16,Girls,2018,RIPTIDES,A,RIPTIDE,0.0
40,40,NAPA,16,Girls,2018,NAPA,A,NAPA,0.0
41,41,LA JOLLA,16,Girls,2018,LA JOLLA,A,LA JOLLA,0.0
42,42,NORTHWEST,16,Girls,2018,NORTHWEST,A,NORTHWEST,0.0
43,43,EMPIRE,16,Girls,2018,EMPIRE,A,EMPIRE,0.0
44,44,DIABLO ALLIANCE,16,Girls,2018,DIABLO ALLIANCE B,B,DIABLO ALLIANCE,0.0
45,45,SHAQ,16,Girls,2018,SHAQ A,A,SHAQ,0.0
46,46,SANTA CLARA SC,16,Girls,2018,SANTA CLARA SC,A,SANTA CLARA SC,0.0
47,47,NIPC,16,Girls,2018,NIPC,A,NIPC,0.0
48,48,DYNAMO,16,Girls,2018,DYNAMO,A,DYNAMO,0.0
51,49,PV,16,Girls,2018,P.V.,A,PV,0.0
52,50,SB PREMIER,16,Girls,2018,SB PREMIER,A,SB PREMIER,0.0
53,51,SOCAL,16,Girls,2018,SOCAL GOLD B,B,SOCAL,0.0
54,52,PRIDE,16,Girls,2018,PRIDE,A,PRIDE,0.0
55,53,ALLIANCE,16,Girls,2018,ALLIANCE A,A,ALLIANCE,0.0
56,54,SOUTH BAY UNITED,16,Girls,2018,SOUTH BAY UNITED,A,SOUTH BAY UNITED,0.0
57,55,SOUTH COAST,16,Girls,2018,SOUTH COAST WHITE B,B,SOUTH COAST,0.0
58,56,680,16,Girls,2018,680 B,B,680,0.0
59,57,RANCHO TSUNAMI,16,Girls,2018,RANCHO TSUNAMI,A,RANCHO TSUNAMI,0.0
60,58,SANTA CRUZ WAXEM,16,Girls,2018,SANTA CRUZ WAXEM,A,SANTA CRUZ WAXEM,0.0
61,59,DEL MAR,16,Girls,2018,DEL MAR,A,DEL MAR,0.0
62,60,SAN JOSE ALMADEN,16,Girls,2018,SAN JOSE ALMADEN,A,SAN JOSE ALMADEN,0.0
63,61,SET,16,Girls,2018,SET GREY C,C,SET,0.0
64,62,ISLAND,16,Girls,2018,ISLAND,A,ISLAND,0.0
65,63,PRAETORIAN,16,Girls,2018,PRAETORIAN,A,PRAETORIAN,0.0
66,64,WESTSIDE,16,Girls,2018,WESTSIDE A,A,WESTSIDE,0.0
67,65,NORTHWOOD,16,Girls,2018,NORTHWOOD,A,NORTHWOOD,0.0
68,66,CORONADO,16,Girls,2018,CORONADO,A,CORONADO,0.0
69,67,OLYMPU AQUATIC,16,Girls,2018,OLYMPUS AQUATICS,A,OLYMPU,0.0
70,68,NORTHERN CALIFORNIA AQUATIC,16,Girls,2018,NORTHERN CALIFORNIA AQUATICS,A,NORTHERN CALIFORNIA,0.0
71,69,LAMORINDA,16,Girls,2018,LAMORINDA B,B,LAMORINDA,0.0
72,70,REBEL,16,Girls,2018,REBEL,A,REBEL,0.0
73,71,MODESTOSTANISLAU,16,Girls,2018,MODESTO/STANISLAUS,A,MODESTOSTANISLAU,0.0
74,72,SV OUTLAW,16,Girls,2018,SV OUTLAW,A,SV OUTLAW,0.0
75,73,CHAWP,16,Girls,2018,CHAWP BLUE B,B,CHAWP,0.0
76,74,CFWPC,16,Girls,2018,CFWPC,A,CFWPC,0.0
77,75,CAL REPUBLIC,16,Girls,2018,CAL REPUBLIC,A,CAL REPUBLIC,0.0
78,76,NORTH SAN DIEGO STAR,16,Girls,2018,NORTH SAN DIEGO STARS,A,NORTH SAN DIEGO STAR,0.0
79,77,SAN DIEGO SHORE,16,Girls,2018,SAN DIEGO SHORES C,C,SAN DIEGO SHORE,0.0
80,78,LAMORINDA BRENTWOOD,16,Girls,2018,LAMORINDA BRENTWOOD,A,LAMORINDA BRENTWOOD,0.0
81,79,ARROYO GRANDE,16,Girls,2018,ARROYO GRANDE,A,ARROYO GRANDE,0.0
82,80,SOAC,16,Girls,2018,SOAC,A,SOAC,0.0
83,81,SOUTH VALLEY,16,Girls,2018,SOUTH VALLEY,A,SOUTH VALLEY,0.0
84,82,ROSE BOWL,16,Girls,2018,ROSE BOWL WHITE C,C,ROSE BOWL,0.0
85,83,AMERICAN RIVER,16,Girls,2018,AMERICAN RIVER,A,AMERICAN RIVER,0.0
86,84,BURLINGAME,16,Girls,2018,BURLINGAME,A,BURLINGAME,0.0
87,85,VIPER PIGEON,16,Girls,2018,VIPER PIGEON BLACK,A,VIPER PIGEON,0.0
88,86,SOUTHSIDE,16,Girls,2018,SOUTHSIDE,A,SOUTHSIDE,0.0
89,87,SAN GABRIEL,16,Girls,2018,SAN GABRIEL,A,SAN GABRIEL,0.0
90,88,SHAQ,16,Girls,2018,SHAQ B,B,SHAQ,0.0
91,89,PATRIOT AQUATIC,16,Girls,2018,PATRIOT AQUATICS,A,PATRIOT,0.0
92,90,MAYFIELD 650,16,Girls,2018,MAYFIELD 650,A,MAYFIELD 650,0.0
1,1,SOCAL,16,Boys,2018,SOCAL BLACK A,A,SOCAL,0.0
2,2,CC UNITED,16,Boys,2018,CC UNITED A,A,CC UNITED,0.0
3,3,SAN DIEGO SHORE,16,Boys,2018,SAN DIEGO SHORES A,A,SAN DIEGO SHORE,0.0
4,4,PRIDE,16,Boys,2018,PRIDE A,A,PRIDE,0.0
5,5,680,16,Boys,2018,680 A,A,680,0.0
6,6,WEST VALLEY,16,Boys,2018,WEST VALLEY,A,WEST VALLEY,0.0
7,7,TROJAN CARDINAL,16,Boys,2018,TROJAN CARDINAL A,A,TROJAN CARDINAL,0.0
8,8,LAMORINDA,16,Boys,2018,LAMORINDA A,A,LAMORINDA,0.0
9,9,OCWPC,16,Boys,2018,OCWPC BLUE A,A,OCWPC,0.0
10,10,AETO WPC,16,Boys,2018,AETOS WPC,A,AETO,0.0
11,11,VANGUARD,16,Boys,2018,VANGUARD,A,VANGUARD,0.0
12,12,PV,16,Boys,2018,P.V. A,A,PV,0.0
13,13,SC TRITON,16,Boys,2018,SC TRITONS,A,SC TRITON,0.0
14,14,FOOTHILL,16,Boys,2018,FOOTHILL RED A,A,FOOTHILL,0.0
15,15,SET,16,Boys,2018,SET,A,SET,0.0
16,16,CHAWP,16,Boys,2018,CHAWP WHITE A,A,CHAWP,0.0
17,17,NORTHWEST,16,Boys,2018,NORTHWEST,A,NORTHWEST,0.0
18,18,STANFORD,16,Boys,2018,STANFORD A,A,STANFORD,0.0
19,19,SAN JOSE WPF,16,Boys,2018,SAN JOSE WPF A,A,SAN JOSE WPF,0.0
20,20,DEL MAR,16,Boys,2018,DEL MAR A,A,DEL MAR,0.0
21,21,ROSE BOWL,16,Boys,2018,ROSE BOWL,A,ROSE BOWL,0.0
22,22,LA JOLLA,16,Boys,2018,LA JOLLA,A,LA JOLLA,0.0
23,23,SB PREMIER,16,Boys,2018,SB PREMIER,A,SB PREMIER,0.0
24,24,SOUTH FLORIDA,16,Boys,2018,SOUTH FLORIDA,A,SOUTH FLORIDA,0.0
25,25,SOCAL,16,Boys,2018,SOCAL GOLD B,B,SOCAL,0.0
26,26,ROYAL 559,16,Boys,2018,ROYAL 559,A,ROYAL 559,0.0
27,27,GREENWICH,16,Boys,2018,GREENWICH A,A,GREENWICH,0.0
28,28,THUNDER,16,Boys,2018,THUNDER BLACK,A,THUNDER,0.0
29,29,SAN DIEGO SHORE,16,Boys,2018,SAN DIEGO SHORES B,B,SAN DIEGO SHORE,0.0
30,30,STANFORD,16,Boys,2018,STANFORD B,B,STANFORD,0.0
31,31,GREENWICH,16,Boys,2018,GREENWICH B,B,GREENWICH,0.0
32,32,COMMERCE,16,Boys,2018,COMMERCE,A,COMMERCE,0.0
33,33,UTAH PREMIER,16,Boys,2018,UTAH PREMIER A,A,UTAH PREMIER,0.0
34,34,BAKERSFIELD,16,Boys,2018,BAKERSFIELD,A,BAKERSFIELD,0.0
35,35,AMERICAN RIVER,16,Boys,2018,AMERICAN RIVER A,A,AMERICAN RIVER,0.0
36,36,SPARTAN,16,Boys,2018,SPARTAN,A,SPARTAN,0.0
37,37,TRIDENT,16,Boys,2018,TRIDENT,A,TRIDENT,0.0
38,38,SHAQ,16,Boys,2018,SHAQ A,A,SHAQ,0.0
39,39,CHICAGO PARK DISTRICT,16,Boys,2018,CHICAGO PARKS DISTRICT,A,CHICAGO PARK DISTRICT,0.0
40,40,RIPTIDE,16,Boys,2018,RIPTIDES,A,RIPTIDE,0.0
41,41,SACRAMENTO,16,Boys,2018,SACRAMENTO,A,SACRAMENTO,0.0
42,42,RAIN CITY,16,Boys,2018,RAIN CITY,A,RAIN CITY,0.0
43,43,BIG VALLEY,16,Boys,2018,BIG VALLEY,A,BIG VALLEY,0.0
44,44,PUGET SOUND,16,Boys,2018,PUGET SOUND,A,PUGET SOUND,0.0
45,45,RAIDER,16,Boys,2018,RAIDER,A,RAIDER,0.0
46,46,DAVI,16,Boys,2018,DAVIS,A,DAVI,0.0
47,47,WEST SUBURBAN,16,Boys,2018,WEST SUBURBAN,A,WEST SUBURBAN,0.0
48,48,ROCKY MOUNTAIN NEPTUNE,16,Boys,2018,ROCKY MOUNTAIN NEPTUNES,A,ROCKY MOUNTAIN NEPTUNE,0.0
51,49,REDLAND RENEGADE,16,Boys,2018,REDLANDS RENEGADES A,A,REDLAND RENEGADE,0.0
52,50,NEWPORT BEACH WATER POLO,16,Boys,2018,NEWPORT BEACH WATER POLO,A,NEWPORT BEACH,0.0
53,51,TUSTIN IRVINE PATRIOT,16,Boys,2018,TUSTIN IRVINE PATRIOT A,A,TUSTIN IRVINE PATRIOT,0.0
54,52,ORWP,16,Boys,2018,ORWP,A,ORWP,0.0
55,53,SOUTH COAST,16,Boys,2018,SOUTH COAST RED A,A,SOUTH COAST,0.0
56,54,PRIDE,16,Boys,2018,PRIDE B,B,PRIDE,0.0
57,55,SB UNITED,16,Boys,2018,SB UNITED A,A,SB UNITED,0.0
58,56,LAWPC,16,Boys,2018,LAWPC RED A,A,LAWPC,0.0
59,57,SUPREME,16,Boys,2018,SUPREME,A,SUPREME,0.0
60,58,NORTH SAN DIEGO STAR,16,Boys,2018,NORTH SAN DIEGO STARS,A,NORTH SAN DIEGO STAR,0.0
61,59,CC UNITED,16,Boys,2018,CC UNITED B,B,CC UNITED,0.0
62,60,LAMORINDA,16,Boys,2018,LAMORINDA B,B,LAMORINDA,0.0
63,61,VANGUARD,16,Boys,2018,VANGUARD RED,A,VANGUARD,0.0
64,62,VIPER PIGEON,16,Boys,2018,VIPER PIGEONS GREEN,A,VIPER PIGEON,0.0
65,63,CDM AQUATIC,16,Boys,2018,CDM AQUATICS WHITE B,B,CDM,0.0
66,64,OHANA WATER POLO ACADEMY,16,Boys,2018,OHANA WATER POLO ACADEMY,A,OHANA,0.0
67,65,COSTA MESA AQUATIC,16,Boys,2018,COSTA MESA AQUATICS,A,COSTA MESA,0.0
68,66,ORANGECOUNTY RIPTIDE,16,Boys,2018,ORANGE COUNTY RIPTIDE,A,ORANGECOUNTY RIPTIDE,0.0
69,67,DEL MAR,16,Boys,2018,DEL MAR B,B,DEL MAR,0.0
70,68,NORTHERN CALIFORNIA AQUATIC,16,Boys,2018,NORTHERN CALIFORNIA AQUATICS,A,NORTHERN CALIFORNIA,0.0
71,69,CHELSEA PIER,16,Boys,2018,CHELSEA PIERS,A,CHELSEA PIER,0.0
72,70,NIPC,16,Boys,2018,NIPC,A,NIPC,0.0
73,71,SAN JOSE WPF,16,Boys,2018,SAN JOSE WPF B,B,SAN JOSE WPF,0.0
74,72,STORM,16,Boys,2018,STORM,A,STORM,0.0
75,73,CDM AQUATIC,16,Boys,2018,CDM AQUATICS BLUE A,A,CDM,0.0
76,74,RAPTOR,16,Boys,2018,RAPTOR A,A,RAPTOR,0.0
77,75,CARLSBAD,16,Boys,2018,CARLSBAD A,A,CARLSBAD,0.0
78,76,SOVA,16,Boys,2018,SOVA A,A,SOVA,0.0
79,77,680,16,Boys,2018,680 B,B,680,0.0
